time,driverPlayerNum,driverPoints,globalSkill,globalConf,globalOverall,globalSpawn,globalPrecision,globalPunishment,globalRewardBias,driverSkill,driverConf,driverOverall,driverSpawn,driverPrecision,driverPunishment,driverRewardBias,driverCollectSuccess,driverCollectMiss,driverObstacleHit,driverMgPass,driverMgPerfect,driverMgFail
65.235,1,1250,0.6752,0.3824,0.5670,0.6969,0.6536,0.6536,0.4732,0.6752,0.3824,0.5670,0.7381,0.6638,0.6658,0.4320,0.7476,0.1878,0.2839,0.0000,0.0000,0.0000
65.752,1,1250,0.6681,0.3756,0.5645,0.6951,0.6516,0.6516,0.4742,0.6681,0.3756,0.5645,0.7363,0.6618,0.6638,0.4330,0.7476,0.1878,0.3304,0.0000,0.0000,0.0000
66.280,1,1250,0.6613,0.3756,0.5610,0.6927,0.6488,0.6488,0.4756,0.6613,0.3756,0.5610,0.7338,0.6590,0.6610,0.4345,0.7476,0.1878,0.3304,0.0000,0.0000,0.0000
66.806,1,1250,0.6577,0.3803,0.5604,0.6923,0.6484,0.6484,0.4758,0.6577,0.3803,0.5604,0.7334,0.6585,0.6606,0.4347,0.7476,0.1878,0.3470,0.0000,0.0000,0.0000
67.318,1,1250,0.6331,0.3872,0.5539,0.6877,0.6431,0.6431,0.4784,0.6331,0.3872,0.5539,0.7287,0.6533,0.6553,0.4375,0.6676,0.2775,0.3470,0.0000,0.0000,0.0000
67.820,1,1250,0.6196,0.3872,0.5467,0.6827,0.6374,0.6374,0.4813,0.6196,0.3872,0.5467,0.7235,0.6475,0.6495,0.4405,0.6676,0.2775,0.3470,0.0000,0.0000,0.0000
68.323,1,1250,0.6235,0.3986,0.5491,0.6844,0.6393,0.6393,0.4803,0.6235,0.3986,0.5491,0.7253,0.6494,0.6515,0.4395,0.6676,0.2775,0.3170,0.0000,0.0000,0.0000
68.835,1,1450,0.6275,0.3958,0.5505,0.6853,0.6404,0.6404,0.4798,0.6275,0.3958,0.5505,0.7262,0.6505,0.6525,0.4389,0.7802,0.2775,0.3170,0.0000,0.0000,0.0000
69.363,1,1450,0.6526,0.4066,0.5563,0.6894,0.6450,0.6450,0.4775,0.6526,0.4066,0.5563,0.7304,0.6552,0.6572,0.4364,0.7802,0.2775,0.2905,0.0000,0.0000,0.0000
69.885,1,1450,0.6621,0.4163,0.5658,0.6960,0.6526,0.6526,0.4737,0.6621,0.4163,0.5658,0.7373,0.6628,0.6649,0.4325,0.6994,0.2488,0.2905,0.0000,0.0000,0.0000
70.429,1,1450,0.6531,0.4090,0.5665,0.6965,0.6532,0.6532,0.4734,0.6531,0.4090,0.5665,0.7378,0.6634,0.6654,0.4322,0.6994,0.2488,0.3338,0.0000,0.0000,0.0000
70.954,1,1450,0.6478,0.4197,0.5622,0.6935,0.6497,0.6497,0.4751,0.6478,0.4197,0.5622,0.7347,0.6599,0.6620,0.4340,0.6994,0.2488,0.3063,0.0000,0.0000,0.0000
